fixture_id,name,halftime,minute,Successful.Passes_home,Successful.Passes_away,Ball.Possession_home,Ball.Possession_away,Goals_home,Goals_away,Attacks_home,Attacks_away,Yellowcards_home,Yellowcards_away,Redcards_home,Redcards_away,Penalties_home,Penalties_away
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,29,153,95,60,40,0,0,20,26,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,30,159,105,59,41,0,0,20,28,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,31,163,107,58,42,0,0,20,28,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,32,163,107,58,42,0,0,24,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,33,174,110,59,41,0,0,24,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,34,183,110,60,40,0,0,29,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,35,186,119,59,41,0,0,30,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,36,186,119,59,41,0,0,34,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,37,186,119,59,41,0,0,34,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,38,186,119,59,41,0,0,34,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,39,207,127,60,40,0,0,40,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,40,223,132,61,39,0,0,42,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,41,246,132,63,37,0,0,48,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,42,260,132,64,36,0,0,52,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,43,260,132,64,36,0,0,53,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,44,260,132,64,36,0,0,55,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,45,260,132,64,36,0,0,56,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,46,297,132,67,33,0,0,62,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,47,328,132,69,31,0,0,62,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,1st-half,48,333,132,70,30,0,0,63,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,49,338,132,70,30,0,0,65,32,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,50,338,132,70,30,0,0,65,33,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,51,338,132,70,30,0,0,65,34,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,52,369,138,70,30,0,0,67,34,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,53,369,138,70,30,0,0,67,34,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,54,381,144,70,30,0,0,71,34,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,55,402,144,71,29,0,0,72,34,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,56,406,146,71,29,0,0,73,35,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,57,418,146,72,28,0,0,74,36,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,58,418,146,72,28,0,0,74,38,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,59,436,155,71,29,0,0,77,38,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,60,439,162,70,30,0,0,78,38,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,61,439,162,70,30,0,0,80,39,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,62,439,162,70,30,0,0,80,39,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,63,439,162,70,30,0,0,80,39,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,64,460,167,71,29,0,0,85,39,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,65,478,167,71,29,0,0,88,39,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,66,478,167,71,29,0,0,88,40,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,67,504,180,71,29,0,0,91,40,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,68,508,180,71,29,0,0,92,40,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,69,508,181,71,29,0,0,92,41,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,70,508,192,70,30,0,0,92,42,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,71,509,192,70,30,0,0,92,42,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,72,509,192,70,30,0,0,92,42,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,73,518,193,70,30,0,0,94,43,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,74,527,199,70,30,0,0,96,43,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,75,532,199,70,30,1,0,96,43,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,76,538,200,70,30,1,0,100,44,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,77,538,200,70,30,1,0,102,44,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,78,538,200,70,30,1,0,105,44,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,79,593,200,72,28,1,0,105,44,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,80,593,204,72,28,1,0,105,45,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,81,597,216,71,29,1,0,105,49,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,82,597,216,71,29,1,0,105,50,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,83,597,220,71,29,1,0,105,51,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,84,597,220,71,29,1,0,106,51,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,85,600,220,71,29,1,0,106,51,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,86,600,220,71,29,1,0,109,52,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,87,609,222,71,29,1,0,110,52,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,88,610,222,71,29,1,0,111,53,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,89,610,223,71,29,1,0,112,54,0,0,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,90,618,231,70,30,1,0,114,54,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,91,624,235,70,30,1,0,114,56,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,92,624,239,70,30,1,0,115,58,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,93,624,239,70,30,1,0,117,58,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,94,624,239,70,30,1,0,118,58,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,95,631,239,70,30,1,0,119,59,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,96,640,242,70,30,2,0,120,59,0,1,0,0,0,0
19154547,Borussia Dortmund vs Eintracht Frankfurt,2nd-half,97,644,244,70,30,2,0,120,59,0,1,0,0,0,0
19139667,Lens vs Brest,1st-half,1,1,0,100,0,0,0,1,0,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,2,7,1,89,11,0,0,3,4,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,3,7,1,89,11,0,0,6,4,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,4,7,1,89,11,0,0,6,5,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,5,27,11,72,28,0,0,7,7,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,6,27,11,72,28,0,0,9,7,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,7,30,23,59,41,0,0,12,7,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,8,30,24,59,41,0,0,12,7,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,9,40,27,61,39,0,0,14,8,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,10,49,32,61,39,0,0,16,8,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,11,49,32,61,39,0,0,19,9,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,12,53,44,56,44,0,0,19,12,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,13,64,45,58,42,0,0,23,12,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,14,64,45,58,42,0,0,27,12,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,15,64,45,58,42,0,0,30,13,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,16,81,78,53,47,0,0,31,14,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,17,86,85,52,48,0,0,33,14,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,18,86,85,52,48,0,0,33,14,0,0,0,0,0,0
19139667,Lens vs Brest,1st-half,19,86,89,51,49,1,0,34,15,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,20,89,99,49,51,1,0,34,15,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,21,89,99,49,51,1,0,34,16,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,22,89,99,49,51,1,0,36,17,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,23,109,106,51,49,1,0,41,17,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,24,109,106,51,49,1,0,44,17,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,25,116,116,51,49,1,0,46,19,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,26,116,116,51,49,1,0,46,19,1,0,0,0,0,0
19139667,Lens vs Brest,1st-half,27,121,116,52,48,1,0,46,21,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,28,122,125,50,50,1,0,47,24,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,29,123,134,49,51,1,0,47,28,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,30,123,141,48,52,1,0,48,28,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,31,130,145,48,52,1,0,51,28,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,32,131,152,47,53,1,0,52,29,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,33,145,152,49,51,1,0,55,29,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,34,149,152,50,50,1,0,58,30,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,35,162,154,51,49,1,0,59,31,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,36,162,154,51,49,1,0,62,31,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,37,162,154,51,49,1,0,64,35,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,38,162,154,51,49,1,0,64,36,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,39,162,154,51,49,1,0,65,36,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,40,189,183,50,50,1,0,65,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,41,192,191,50,50,1,0,69,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,42,206,192,51,49,1,0,70,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,43,209,196,51,49,1,0,71,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,44,210,201,50,50,1,0,74,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,45,210,201,50,50,2,0,76,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,46,222,201,52,48,2,0,76,37,1,1,0,0,0,0
19139667,Lens vs Brest,1st-half,47,223,206,51,49,2,0,77,41,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,48,230,213,51,49,2,0,79,43,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,49,233,219,51,49,2,0,79,44,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,50,233,219,51,49,2,0,83,45,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,51,242,224,51,49,2,0,83,48,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,52,242,234,50,50,2,0,84,49,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,53,242,240,50,50,2,0,84,49,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,54,243,241,50,50,2,0,85,52,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,55,243,241,50,50,2,0,86,54,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,56,259,251,50,50,2,0,88,56,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,57,259,251,50,50,2,0,88,62,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,58,268,258,50,50,2,0,88,67,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,59,269,272,49,51,2,0,88,67,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,60,275,277,49,51,2,0,93,71,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,61,281,280,49,51,2,0,93,72,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,62,290,283,50,50,2,0,95,74,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,63,290,283,50,50,2,0,95,75,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,64,302,290,50,50,2,0,96,78,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,65,308,291,51,49,2,0,98,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,66,308,291,51,49,2,0,98,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,67,308,291,51,49,2,0,98,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,68,311,292,51,49,2,0,100,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,69,311,292,51,49,2,0,100,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,70,311,292,51,49,2,0,100,79,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,71,311,292,51,49,2,0,100,80,1,1,0,0,0,0
19139667,Lens vs Brest,2nd-half,72,317,296,51,49,2,0,100,83,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,73,317,296,51,49,2,0,101,84,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,74,319,312,50,50,2,0,102,84,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,75,325,315,50,50,2,0,103,87,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,76,325,315,50,50,2,0,104,87,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,77,325,315,50,50,2,0,104,87,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,78,334,319,50,50,2,0,105,89,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,79,344,319,51,49,2,0,106,91,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,80,347,319,51,49,2,0,106,91,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,81,347,319,51,49,2,0,109,91,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,82,368,324,52,48,2,0,111,91,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,83,368,324,52,48,2,0,111,97,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,84,369,329,52,48,2,0,112,97,1,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,85,375,336,52,48,2,0,112,100,2,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,86,375,336,52,48,2,0,115,105,2,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,87,375,336,52,48,2,0,115,105,2,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,88,392,347,52,48,2,0,116,107,2,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,89,392,347,52,48,2,0,116,107,2,3,0,0,0,0
19139667,Lens vs Brest,2nd-half,90,392,347,52,48,2,0,116,107,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,91,392,347,52,48,2,0,116,107,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,92,392,347,52,48,2,0,116,109,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,93,396,350,52,48,2,0,119,111,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,94,396,350,52,48,2,0,119,111,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,95,396,350,52,48,2,0,122,113,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,96,401,357,52,48,2,0,122,113,2,3,1,0,0,0
19139667,Lens vs Brest,2nd-half,97,403,368,52,48,2,0,123,117,2,3,1,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,1,1,0,67,33,0,0,2,0,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,2,1,0,67,33,0,0,6,0,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,3,28,8,71,29,0,0,6,4,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,4,28,8,71,29,0,0,7,9,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,5,34,21,62,38,0,0,9,9,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,6,34,21,62,38,0,0,11,9,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,7,34,32,54,46,0,0,12,10,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,8,34,36,51,49,0,0,13,11,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,9,34,36,51,49,0,0,14,14,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,10,34,36,51,49,0,0,19,14,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,11,46,47,50,50,0,0,21,14,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,12,46,51,48,52,0,0,21,15,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,13,46,51,48,52,0,0,24,18,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,14,46,51,48,52,0,0,24,19,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,15,60,73,46,54,0,0,24,19,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,16,60,73,46,54,0,0,26,22,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,17,60,73,46,54,0,0,28,22,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,18,60,73,46,54,0,0,33,22,0,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,19,73,97,44,56,0,0,35,22,1,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,20,83,100,46,54,0,0,36,22,1,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,21,83,100,46,54,0,0,37,22,1,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,22,88,101,47,53,0,0,37,22,1,0,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,23,88,104,46,54,0,0,39,22,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,24,93,105,47,53,0,0,42,22,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,25,94,110,46,54,0,0,42,23,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,26,94,110,46,54,0,0,47,24,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,27,94,110,46,54,0,0,48,26,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,28,115,116,49,51,0,0,50,28,1,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,29,117,117,50,50,0,0,52,28,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,30,138,119,52,48,0,0,56,29,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,31,138,119,52,48,0,0,57,30,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,32,150,122,54,46,0,0,59,35,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,33,150,122,54,46,0,0,60,38,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,34,150,122,54,46,0,0,61,38,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,35,164,132,54,46,0,0,64,38,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,36,164,132,54,46,0,0,64,38,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,37,170,133,54,46,0,0,69,38,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,38,170,133,54,46,0,0,70,42,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,39,196,140,56,44,0,0,70,43,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,40,200,140,57,43,0,0,71,43,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,41,200,140,57,43,0,0,72,44,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,42,219,142,58,42,0,0,75,44,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,43,221,146,58,42,0,0,75,44,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,44,221,146,58,42,0,0,76,45,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,1st-half,45,221,146,58,42,0,0,80,46,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,46,236,171,56,44,0,0,80,46,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,47,238,171,56,44,0,0,81,46,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,48,243,174,56,44,0,0,84,46,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,49,243,174,56,44,0,0,85,46,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,50,248,180,56,44,0,0,89,48,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,51,256,181,57,43,0,0,89,49,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,52,256,185,56,44,0,0,89,52,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,53,256,185,56,44,0,0,90,54,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,54,256,185,56,44,0,0,91,55,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,55,289,188,58,42,0,0,92,55,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,56,289,194,57,43,0,0,92,58,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,57,289,194,57,43,0,0,92,59,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,58,302,201,57,43,0,0,93,59,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,59,302,201,57,43,0,0,94,59,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,60,304,203,57,43,0,0,95,63,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,61,306,208,57,43,0,0,95,63,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,62,307,208,57,43,0,0,95,64,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,63,314,208,58,42,0,0,96,64,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,64,314,208,58,42,0,0,96,65,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,65,317,209,58,42,0,0,98,65,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,66,318,210,58,42,0,0,98,65,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,67,318,212,58,42,0,1,98,65,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,68,318,212,58,42,0,1,99,65,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,69,328,217,58,42,0,1,103,69,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,70,328,217,58,42,0,1,103,69,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,71,330,219,58,42,0,1,104,69,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,72,330,219,58,42,0,1,105,69,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,73,337,220,58,42,0,1,109,69,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,74,357,220,59,41,0,1,109,70,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,75,357,220,59,41,0,1,111,71,2,1,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,76,368,221,60,40,0,1,112,74,2,2,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,77,368,221,60,40,0,1,115,74,2,2,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,78,375,224,60,40,0,1,116,74,2,2,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,79,380,225,60,40,0,1,116,74,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,80,380,225,60,40,0,1,117,77,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,81,385,229,60,40,0,1,119,77,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,82,385,229,60,40,0,2,119,79,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,83,385,230,60,40,0,2,119,79,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,84,390,232,60,40,0,2,120,82,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,85,390,232,60,40,0,2,120,83,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,86,397,237,60,40,0,2,120,86,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,87,397,237,60,40,0,2,122,87,2,3,0,0,0,0
19154553,St. Pauli vs Heidenheim,2nd-half,88,404,239,60,40,0,2,123,87,2,3,0,0,0,0
